usage_month,account_id,product_id,consumed_units,consumed_value
2025-07-01,ACC-0157,ENT-STACK,1.68,13300.0
2025-08-01,ACC-0157,ENT-STACK,1.8,14250.0
2025-09-01,ACC-0157,ENT-STACK,1.33,10529.17
2025-10-01,ACC-0157,ENT-STACK,1.32,10450.0
2025-11-01,ACC-0157,ENT-STACK,1.76,13933.33
2025-12-01,ACC-0157,ENT-STACK,1.17,9262.5
2025-12-01,ACC-0157,ONCALL,1.4,1400.0
2024-03-01,ACC-0158,LOKI-ENT,0.95,2375.0
2024-04-01,ACC-0158,LOKI-ENT,1.18,2950.0
2024-05-01,ACC-0158,LOKI-ENT,1.05,2625.0
2024-06-01,ACC-0158,LOKI-ENT,1.0,2500.0
2024-07-01,ACC-0158,LOKI-ENT,1.03,2575.0
2024-08-01,ACC-0158,LOKI-ENT,1.01,2525.0
2024-09-01,ACC-0158,LOKI-ENT,0.93,2325.0
2024-10-01,ACC-0158,LOKI-ENT,0.94,2350.0
2024-11-01,ACC-0158,LOKI-ENT,0.88,2200.0
2024-12-01,ACC-0158,LOKI-ENT,0.94,2350.0
2025-01-01,ACC-0158,LOKI-ENT,0.99,2475.0
2025-02-01,ACC-0158,LOKI-ENT,1.06,2650.0
2025-03-01,ACC-0158,LOKI-ENT,1.11,2775.0
2025-04-01,ACC-0158,LOKI-ENT,0.98,2450.0
2025-05-01,ACC-0158,LOKI-ENT,1.08,2700.0
2025-06-01,ACC-0158,LOKI-ENT,0.94,2350.0
2025-07-01,ACC-0158,LOKI-ENT,1.1,2750.0
2025-08-01,ACC-0158,LOKI-ENT,0.9,2250.0
2025-09-01,ACC-0158,LOKI-ENT,0.91,2275.0
2025-10-01,ACC-0158,LOKI-ENT,1.13,2825.0
2025-11-01,ACC-0158,LOKI-ENT,1.2,3000.0
2025-12-01,ACC-0158,LOKI-ENT,1.11,2775.0
2024-03-01,ACC-0158,ONCALL,4.58,4580.0
2024-04-01,ACC-0158,ONCALL,4.63,4630.0
2024-05-01,ACC-0158,ONCALL,3.91,3910.0
2024-06-01,ACC-0158,ONCALL,4.73,4730.0
2024-07-01,ACC-0158,ONCALL,6.22,6220.0
2024-08-01,ACC-0158,ONCALL,5.87,5870.0
2024-09-01,ACC-0158,ONCALL,6.32,6320.0
2024-10-01,ACC-0158,ONCALL,6.07,6070.0
2024-11-01,ACC-0158,ONCALL,5.47,5470.0
2024-12-01,ACC-0158,ONCALL,6.62,6620.0
2025-01-01,ACC-0158,ONCALL,4.53,4530.0
2025-02-01,ACC-0158,ONCALL,4.21,4210.0
2025-03-01,ACC-0158,ONCALL,6.16,6160.0
2025-04-01,ACC-0158,ONCALL,4.28,4280.0
2025-05-01,ACC-0158,ONCALL,3.98,3980.0
2025-06-01,ACC-0158,ONCALL,6.7,6700.0
2025-07-01,ACC-0158,ONCALL,3.56,3560.0
2025-08-01,ACC-0158,ONCALL,4.21,4210.0
2025-09-01,ACC-0158,ONCALL,5.73,5730.0
2025-10-01,ACC-0158,ONCALL,4.19,4190.0
2025-11-01,ACC-0158,ONCALL,6.31,6310.0
2025-12-01,ACC-0158,ONCALL,4.91,4910.0
2024-03-01,ACC-0158,TEMPO-ENT,3.45,8050.0
2024-04-01,ACC-0158,TEMPO-ENT,5.13,11970.0
2024-05-01,ACC-0158,TEMPO-ENT,4.87,11363.33
2024-06-01,ACC-0158,TEMPO-ENT,3.92,9146.67
2024-07-01,ACC-0158,TEMPO-ENT,3.81,8890.0
2024-08-01,ACC-0158,TEMPO-ENT,4.11,9590.0
2024-09-01,ACC-0158,TEMPO-ENT,5.22,12180.0
2024-10-01,ACC-0158,TEMPO-ENT,3.19,7443.33
2024-11-01,ACC-0158,TEMPO-ENT,3.17,7396.67
2024-12-01,ACC-0158,TEMPO-ENT,4.01,9356.67
2025-01-01,ACC-0158,TEMPO-ENT,3.71,8656.67
2025-02-01,ACC-0158,TEMPO-ENT,4.15,9683.33
2025-03-01,ACC-0158,TEMPO-ENT,4.98,11620.0
2025-04-01,ACC-0158,TEMPO-ENT,3.68,8586.67
2025-05-01,ACC-0158,TEMPO-ENT,3.36,7840.0
2025-06-01,ACC-0158,TEMPO-ENT,4.71,10990.0
2025-07-01,ACC-0158,TEMPO-ENT,3.62,8446.67
2025-08-01,ACC-0158,TEMPO-ENT,4.72,11013.33
2025-09-01,ACC-0158,TEMPO-ENT,3.79,8843.33
2025-10-01,ACC-0158,TEMPO-ENT,3.62,8446.67
2025-11-01,ACC-0158,TEMPO-ENT,5.04,11760.0
2025-12-01,ACC-0158,TEMPO-ENT,3.3,7700.0
2025-03-01,ACC-0158,ENT-STACK,8.11,64204.17
2025-04-01,ACC-0158,ENT-STACK,5.44,43066.67
2025-05-01,ACC-0158,ENT-STACK,7.79,61670.83
2025-06-01,ACC-0158,ENT-STACK,8.2,64916.67
2025-07-01,ACC-0158,ENT-STACK,5.8,45916.67
2025-08-01,ACC-0158,ENT-STACK,6.74,53358.33
2025-09-01,ACC-0158,ENT-STACK,5.42,42908.33
2025-10-01,ACC-0158,ENT-STACK,8.18,64758.33
2025-11-01,ACC-0158,ENT-STACK,7.54,59691.67
2025-12-01,ACC-0158,ENT-STACK,6.65,52645.83
2024-03-01,ACC-0159,GC-LOGS,8.83,16188.33
2024-04-01,ACC-0159,GC-LOGS,11.95,21908.33
2024-05-01,ACC-0159,GC-LOGS,9.36,17160.0
2024-06-01,ACC-0159,GC-LOGS,9.88,18113.33
2024-07-01,ACC-0159,GC-LOGS,11.41,20918.33
2024-08-01,ACC-0159,GC-LOGS,12.6,23100.0
2024-09-01,ACC-0159,GC-LOGS,11.93,21871.67
2024-10-01,ACC-0159,GC-LOGS,9.35,17141.67
2024-03-01,ACC-0159,PROM-MGD,7.49,9362.5
2024-04-01,ACC-0159,PROM-MGD,9.52,11900.0
2024-05-01,ACC-0159,PROM-MGD,9.08,11350.0
2024-06-01,ACC-0159,PROM-MGD,8.86,11075.0
2024-07-01,ACC-0159,PROM-MGD,10.73,13412.5
2024-08-01,ACC-0159,PROM-MGD,7.91,9887.5
2024-09-01,ACC-0159,PROM-MGD,9.31,11637.5
2024-10-01,ACC-0159,PROM-MGD,9.31,11637.5
2024-11-01,ACC-0159,PROM-MGD,7.5,9375.0
2024-12-01,ACC-0159,PROM-MGD,8.55,10687.5
2025-01-01,ACC-0159,PROM-MGD,10.42,13025.0
2025-02-01,ACC-0159,PROM-MGD,7.83,9787.5
2025-03-01,ACC-0159,PROM-MGD,9.75,12187.5
2025-04-01,ACC-0159,PROM-MGD,7.53,9412.5
2025-05-01,ACC-0159,PROM-MGD,9.88,12350.0
2025-06-01,ACC-0159,PROM-MGD,9.35,11687.5
2025-07-01,ACC-0159,PROM-MGD,10.7,13375.0
2025-08-01,ACC-0159,PROM-MGD,9.91,12387.5
2025-09-01,ACC-0159,PROM-MGD,9.86,12325.0
2025-10-01,ACC-0159,PROM-MGD,9.06,11325.0
2025-11-01,ACC-0159,PROM-MGD,9.83,12287.5
2025-12-01,ACC-0159,PROM-MGD,10.69,13362.5
2024-11-01,ACC-0159,GC-LOGS,8.47,15528.33
2024-12-01,ACC-0159,GC-LOGS,8.9,16316.67
2025-01-01,ACC-0159,GC-LOGS,9.59,17581.67
2025-02-01,ACC-0159,GC-LOGS,7.86,14410.0
2025-03-01,ACC-0159,GC-LOGS,9.06,16610.0
2025-04-01,ACC-0159,GC-LOGS,10.61,19451.67
2025-05-01,ACC-0159,GC-LOGS,10.96,20093.33
2025-06-01,ACC-0159,GC-LOGS,6.92,12686.67
2025-07-01,ACC-0159,GC-LOGS,8.91,16335.0
2025-08-01,ACC-0159,GC-LOGS,9.62,17636.67
2025-09-01,ACC-0159,GC-LOGS,7.78,14263.33
2025-10-01,ACC-0159,GC-LOGS,6.22,11403.33
2025-11-01,ACC-0159,GC-LOGS,9.26,16976.67
2025-12-01,ACC-0159,GC-LOGS,9.78,17930.0
2024-11-01,ACC-0160,PROM-MGD,12.23,15287.5
2024-12-01,ACC-0160,PROM-MGD,9.19,11487.5
2025-01-01,ACC-0160,PROM-MGD,9.15,11437.5
2025-02-01,ACC-0160,PROM-MGD,10.67,13337.5
2025-03-01,ACC-0160,PROM-MGD,9.58,11975.0
2024-11-01,ACC-0160,ONCALL,6.17,6170.0
2024-12-01,ACC-0160,ONCALL,6.68,6680.0
2025-01-01,ACC-0160,ONCALL,4.8,4800.0
2025-02-01,ACC-0160,ONCALL,4.81,4810.0
2025-03-01,ACC-0160,ONCALL,6.33,6330.0
2025-04-01,ACC-0160,ONCALL,5.83,5830.0
2025-05-01,ACC-0160,ONCALL,4.61,4610.0
2025-06-01,ACC-0160,ONCALL,4.51,4510.0
2025-07-01,ACC-0160,ONCALL,7.29,7290.0
2025-08-01,ACC-0160,ONCALL,6.08,6080.0
2025-09-01,ACC-0160,ONCALL,7.3,7300.0
2025-10-01,ACC-0160,ONCALL,5.48,5480.0
2025-11-01,ACC-0160,ONCALL,5.54,5540.0
2025-12-01,ACC-0160,ONCALL,6.48,6480.0
2025-04-01,ACC-0160,PROM-MGD,9.12,11400.0
2025-05-01,ACC-0160,PROM-MGD,9.54,11925.0
2025-06-01,ACC-0160,PROM-MGD,9.11,11387.5
2025-07-01,ACC-0160,PROM-MGD,9.92,12400.0
2025-08-01,ACC-0160,PROM-MGD,9.35,11687.5
2025-09-01,ACC-0160,PROM-MGD,8.82,11025.0
2025-10-01,ACC-0160,PROM-MGD,9.37,11712.5
2025-11-01,ACC-0160,PROM-MGD,9.18,11475.0
2025-12-01,ACC-0160,PROM-MGD,9.67,12087.5
2024-12-01,ACC-0161,GC-LOGS,1.8,3300.0
2025-01-01,ACC-0161,GC-LOGS,2.09,3831.67
2025-02-01,ACC-0161,GC-LOGS,1.93,3538.33
2025-03-01,ACC-0161,GC-LOGS,5.97,10945.0
2025-04-01,ACC-0161,GC-LOGS,7.04,12906.67
2025-05-01,ACC-0161,GC-LOGS,7.32,13420.0
2025-06-01,ACC-0161,GC-LOGS,6.05,11091.67
2025-07-01,ACC-0161,GC-LOGS,5.84,10706.67
2025-08-01,ACC-0161,GC-LOGS,7.97,14611.67
2025-09-01,ACC-0161,GC-LOGS,5.87,10761.67
2025-10-01,ACC-0161,GC-LOGS,6.55,12008.33
2025-11-01,ACC-0161,GC-LOGS,6.5,11916.67
2025-12-01,ACC-0161,GC-LOGS,7.57,13878.33
2025-10-01,ACC-0161,SLO,8.24,9613.33
2025-11-01,ACC-0161,SLO,8.52,9940.0
2025-12-01,ACC-0161,SLO,6.31,7361.67
2024-08-01,ACC-0162,LOKI-ENT,2.58,6450.0
2024-09-01,ACC-0162,LOKI-ENT,3.06,7650.0
2024-10-01,ACC-0162,LOKI-ENT,2.11,5275.0
2024-11-01,ACC-0162,LOKI-ENT,2.74,6850.0
2024-12-01,ACC-0162,LOKI-ENT,2.17,5425.0
2025-01-01,ACC-0162,LOKI-ENT,2.41,6025.0
2025-02-01,ACC-0162,LOKI-ENT,2.2,5500.0
2025-03-01,ACC-0162,LOKI-ENT,2.48,6200.0
2024-08-01,ACC-0162,GC-METRICS,2.91,4365.0
2024-09-01,ACC-0162,GC-METRICS,2.51,3765.0
2024-10-01,ACC-0162,GC-METRICS,2.7,4050.0
2024-11-01,ACC-0162,GC-METRICS,3.04,4560.0
2024-12-01,ACC-0162,GC-METRICS,2.99,4485.0
2025-01-01,ACC-0162,GC-METRICS,2.88,4320.0
2025-02-01,ACC-0162,GC-METRICS,2.16,3240.0
2025-03-01,ACC-0162,GC-METRICS,3.04,4560.0
2025-04-01,ACC-0162,GC-METRICS,3.04,4560.0
2025-05-01,ACC-0162,GC-METRICS,2.14,3210.0
2025-06-01,ACC-0162,GC-METRICS,2.77,4155.0
2025-07-01,ACC-0162,GC-METRICS,2.66,3990.0
2025-08-01,ACC-0162,GC-METRICS,2.21,3315.0
2025-09-01,ACC-0162,GC-METRICS,2.14,3210.0
2025-10-01,ACC-0162,GC-METRICS,2.24,3360.0
2025-11-01,ACC-0162,GC-METRICS,2.2,3300.0
2025-04-01,ACC-0162,LOKI-ENT,1.34,3350.0
2025-05-01,ACC-0162,LOKI-ENT,1.34,3350.0
2025-06-01,ACC-0162,LOKI-ENT,1.2,3000.0
2025-07-01,ACC-0162,LOKI-ENT,1.15,2875.0
2025-08-01,ACC-0162,LOKI-ENT,1.17,2925.0
2025-09-01,ACC-0162,LOKI-ENT,1.05,2625.0
2025-10-01,ACC-0162,LOKI-ENT,1.21,3025.0
2025-11-01,ACC-0162,LOKI-ENT,1.13,2825.0
2024-12-01,ACC-0163,GC-METRICS,1.46,2190.0
2025-01-01,ACC-0163,GC-METRICS,1.12,1680.0
2025-02-01,ACC-0163,GC-METRICS,1.34,2010.0
2025-03-01,ACC-0163,GC-METRICS,0.8,1200.0
2025-04-01,ACC-0163,GC-METRICS,12.01,18015.0
2025-05-01,ACC-0163,GC-METRICS,11.66,17490.0
2025-06-01,ACC-0163,GC-METRICS,11.98,17970.0
2025-07-01,ACC-0163,GC-METRICS,11.32,16980.0
2025-08-01,ACC-0163,GC-METRICS,11.75,17625.0
2025-09-01,ACC-0163,GC-METRICS,9.35,14025.0
2025-10-01,ACC-0163,GC-METRICS,10.71,16065.0
2025-11-01,ACC-0163,GC-METRICS,11.18,16770.0
2025-12-01,ACC-0163,GC-METRICS,10.07,15105.0
2025-09-01,ACC-0163,PROM-MGD,1.95,2437.5
2025-10-01,ACC-0163,PROM-MGD,1.82,2275.0
2025-11-01,ACC-0163,PROM-MGD,1.99,2487.5
2025-12-01,ACC-0163,PROM-MGD,1.9,2375.0
2024-11-01,ACC-0164,GC-TRACES,4.12,5493.33
2024-12-01,ACC-0164,GC-TRACES,3.59,4786.67
2025-01-01,ACC-0164,GC-TRACES,5.2,6933.33
2025-02-01,ACC-0164,GC-TRACES,4.08,5440.0
2025-03-01,ACC-0164,GC-TRACES,4.1,5466.67
2025-04-01,ACC-0164,GC-TRACES,3.34,4453.33
2025-05-01,ACC-0164,GC-TRACES,3.21,4280.0
2025-06-01,ACC-0164,GC-TRACES,3.38,4506.67
2025-07-01,ACC-0164,GC-TRACES,4.37,5826.67
2025-08-01,ACC-0164,GC-TRACES,4.47,5960.0
2025-09-01,ACC-0164,GC-TRACES,3.82,5093.33
2025-10-01,ACC-0164,GC-TRACES,5.3,7066.67
2025-11-01,ACC-0164,GC-TRACES,4.82,6426.67
2025-12-01,ACC-0164,GC-TRACES,4.82,6426.67
2024-11-01,ACC-0164,ONCALL,3.07,3070.0
2024-12-01,ACC-0164,ONCALL,1.91,1910.0
2025-01-01,ACC-0164,ONCALL,1.73,1730.0
2025-02-01,ACC-0164,ONCALL,3.18,3180.0
2025-03-01,ACC-0164,ONCALL,2.92,2920.0
2025-04-01,ACC-0164,ONCALL,2.6,2600.0
2025-05-01,ACC-0164,ONCALL,1.88,1880.0
2025-06-01,ACC-0164,ONCALL,2.14,2140.0
2025-07-01,ACC-0164,ONCALL,1.66,1660.0
2025-08-01,ACC-0164,ONCALL,1.62,1620.0
2025-09-01,ACC-0164,ONCALL,3.31,3310.0
2025-10-01,ACC-0164,ONCALL,2.26,2260.0
2025-11-01,ACC-0164,ONCALL,2.2,2200.0
2025-12-01,ACC-0164,ONCALL,2.54,2540.0
2024-11-01,ACC-0164,ENT-STACK,11.11,87954.17
2024-12-01,ACC-0164,ENT-STACK,10.42,82491.67
2025-01-01,ACC-0164,ENT-STACK,9.3,73625.0
2025-02-01,ACC-0164,ENT-STACK,9.92,78533.33
2025-03-01,ACC-0164,ENT-STACK,10.99,87004.17
2025-04-01,ACC-0164,ENT-STACK,11.67,92387.5
2025-05-01,ACC-0164,ENT-STACK,9.04,71566.67
2025-06-01,ACC-0164,ENT-STACK,11.8,93416.67
2025-07-01,ACC-0164,ENT-STACK,11.61,91912.5
2025-08-01,ACC-0164,ENT-STACK,11.03,87320.83
2025-09-01,ACC-0164,ENT-STACK,8.96,70933.33
2025-10-01,ACC-0164,ENT-STACK,9.38,74258.33
2025-11-01,ACC-0164,ENT-STACK,9.39,74337.5
2025-12-01,ACC-0164,ENT-STACK,10.8,85500.0
2025-09-01,ACC-0164,PROM-MGD,4.44,5550.0
2025-10-01,ACC-0164,PROM-MGD,6.3,7875.0
2025-11-01,ACC-0164,PROM-MGD,3.48,4350.0
2025-12-01,ACC-0164,PROM-MGD,4.11,5137.5
2024-03-01,ACC-0165,LOKI-ENT,7.89,19725.0
2024-04-01,ACC-0165,LOKI-ENT,6.42,16050.0
2024-05-01,ACC-0165,LOKI-ENT,6.03,15075.0
2024-06-01,ACC-0165,LOKI-ENT,6.57,16425.0
2024-07-01,ACC-0165,LOKI-ENT,6.16,15400.0
2024-08-01,ACC-0165,LOKI-ENT,7.9,19750.0
2024-09-01,ACC-0165,LOKI-ENT,6.6,16500.0
2024-10-01,ACC-0165,LOKI-ENT,5.98,14950.0
2024-11-01,ACC-0165,LOKI-ENT,7.09,17725.0
2024-12-01,ACC-0165,LOKI-ENT,7.15,17875.0
2025-01-01,ACC-0165,LOKI-ENT,6.23,15575.0
2025-02-01,ACC-0165,LOKI-ENT,7.91,19775.0
2025-03-01,ACC-0165,LOKI-ENT,7.3,18250.0
2025-04-01,ACC-0165,LOKI-ENT,7.37,18425.0
2025-05-01,ACC-0165,LOKI-ENT,7.86,19650.0
2025-06-01,ACC-0165,LOKI-ENT,6.36,15900.0
2025-07-01,ACC-0165,LOKI-ENT,7.95,19875.0
2025-08-01,ACC-0165,LOKI-ENT,7.23,18075.0
2025-09-01,ACC-0165,LOKI-ENT,7.89,19725.0
2025-10-01,ACC-0165,LOKI-ENT,6.61,16525.0
2025-11-01,ACC-0165,LOKI-ENT,5.61,14025.0
2025-12-01,ACC-0165,LOKI-ENT,7.66,19150.0
2024-03-01,ACC-0165,ONCALL,0.82,820.0
2024-04-01,ACC-0165,ONCALL,0.79,790.0
2024-05-01,ACC-0165,ONCALL,0.67,670.0
2024-06-01,ACC-0165,ONCALL,0.71,710.0
2024-07-01,ACC-0165,ONCALL,0.72,720.0
2024-08-01,ACC-0165,ONCALL,0.63,630.0
2024-09-01,ACC-0165,ONCALL,0.74,740.0
2024-10-01,ACC-0165,ONCALL,0.65,650.0
2024-11-01,ACC-0165,ONCALL,0.73,730.0
2024-12-01,ACC-0165,ONCALL,0.57,570.0
2025-01-01,ACC-0165,ONCALL,0.72,720.0
2025-02-01,ACC-0165,ONCALL,0.53,530.0
2025-03-01,ACC-0165,ONCALL,0.82,820.0
2025-04-01,ACC-0165,ONCALL,0.67,670.0
2025-05-01,ACC-0165,ONCALL,0.56,560.0
2025-06-01,ACC-0165,ONCALL,0.61,610.0
2025-07-01,ACC-0165,ONCALL,0.83,830.0
2025-08-01,ACC-0165,ONCALL,0.58,580.0
2025-09-01,ACC-0165,ONCALL,0.74,740.0
2025-10-01,ACC-0165,ONCALL,0.83,830.0
2025-11-01,ACC-0165,ONCALL,0.64,640.0
2025-12-01,ACC-0165,ONCALL,0.69,690.0
2024-06-01,ACC-0166,PROM-MGD,6.29,7862.5
2024-07-01,ACC-0166,PROM-MGD,7.37,9212.5
2024-08-01,ACC-0166,PROM-MGD,6.58,8225.0
2024-09-01,ACC-0166,PROM-MGD,7.64,9550.0
2024-10-01,ACC-0166,PROM-MGD,6.16,7700.0
2024-11-01,ACC-0166,PROM-MGD,5.91,7387.5
2024-12-01,ACC-0166,PROM-MGD,7.55,9437.5
2025-01-01,ACC-0166,PROM-MGD,6.16,7700.0
2025-02-01,ACC-0166,PROM-MGD,6.85,8562.5
2025-03-01,ACC-0166,PROM-MGD,5.8,7250.0
2025-04-01,ACC-0166,PROM-MGD,6.76,8450.0
2025-05-01,ACC-0166,PROM-MGD,5.97,7462.5
2025-06-01,ACC-0166,PROM-MGD,5.81,7262.5
2025-07-01,ACC-0166,PROM-MGD,6.56,8200.0
2025-08-01,ACC-0166,PROM-MGD,5.91,7387.5
2025-09-01,ACC-0166,PROM-MGD,7.22,9025.0
2025-10-01,ACC-0166,PROM-MGD,5.87,7337.5
2025-11-01,ACC-0166,PROM-MGD,6.67,8337.5
2025-12-01,ACC-0166,PROM-MGD,6.53,8162.5
2024-06-01,ACC-0166,TEMPO-ENT,4.19,9776.67
2024-07-01,ACC-0166,TEMPO-ENT,2.79,6510.0
2024-08-01,ACC-0166,TEMPO-ENT,5.04,11760.0
2024-09-01,ACC-0166,TEMPO-ENT,4.62,10780.0
2024-10-01,ACC-0166,TEMPO-ENT,3.17,7396.67
2024-11-01,ACC-0166,TEMPO-ENT,3.22,7513.33
2024-12-01,ACC-0166,TEMPO-ENT,3.49,8143.33
2025-01-01,ACC-0166,TEMPO-ENT,4.12,9613.33
2025-02-01,ACC-0166,TEMPO-ENT,5.08,11853.33
2025-03-01,ACC-0166,TEMPO-ENT,3.55,8283.33
2025-04-01,ACC-0166,TEMPO-ENT,5.08,11853.33
2025-05-01,ACC-0166,TEMPO-ENT,5.01,11690.0
2025-06-01,ACC-0166,TEMPO-ENT,3.57,8330.0
2025-07-01,ACC-0166,TEMPO-ENT,3.2,7466.67
2025-08-01,ACC-0166,TEMPO-ENT,4.31,10056.67
2025-09-01,ACC-0166,TEMPO-ENT,3.68,8586.67
2025-10-01,ACC-0166,TEMPO-ENT,3.08,7186.67
2025-11-01,ACC-0166,TEMPO-ENT,3.42,7980.0
2025-12-01,ACC-0166,TEMPO-ENT,2.85,6650.0
2024-09-01,ACC-0167,SLO,7.14,8330.0
2024-10-01,ACC-0167,SLO,8.25,9625.0
2024-11-01,ACC-0167,SLO,6.25,7291.67
2024-12-01,ACC-0167,SLO,7.44,8680.0
2025-01-01,ACC-0167,SLO,8.6,10033.33
2025-02-01,ACC-0167,SLO,7.91,9228.33
2025-03-01,ACC-0167,SLO,7.0,8166.67
2025-04-01,ACC-0167,SLO,6.64,7746.67
2025-05-01,ACC-0167,SLO,7.75,9041.67
2025-06-01,ACC-0167,SLO,7.09,8271.67
2025-07-01,ACC-0167,SLO,6.49,7571.67
2025-08-01,ACC-0167,SLO,6.36,7420.0
2025-09-01,ACC-0167,SLO,7.67,8948.33
2025-10-01,ACC-0167,SLO,6.22,7256.67
2025-11-01,ACC-0167,SLO,8.25,9625.0
2025-12-01,ACC-0167,SLO,8.26,9636.67
2024-09-01,ACC-0167,TEMPO-ENT,4.33,10103.33
2024-10-01,ACC-0167,TEMPO-ENT,4.23,9870.0
2024-11-01,ACC-0167,TEMPO-ENT,4.55,10616.67
2024-12-01,ACC-0167,TEMPO-ENT,4.92,11480.0
2025-01-01,ACC-0167,TEMPO-ENT,5.38,12553.33
2025-02-01,ACC-0167,TEMPO-ENT,6.01,14023.33
2025-03-01,ACC-0167,TEMPO-ENT,5.9,13766.67
2025-04-01,ACC-0167,TEMPO-ENT,4.27,9963.33
2025-05-01,ACC-0167,TEMPO-ENT,4.53,10570.0
2025-06-01,ACC-0167,TEMPO-ENT,5.55,12950.0
2025-07-01,ACC-0167,TEMPO-ENT,5.38,12553.33
2025-08-01,ACC-0167,TEMPO-ENT,4.15,9683.33
2025-09-01,ACC-0167,TEMPO-ENT,5.6,13066.67
2025-10-01,ACC-0167,TEMPO-ENT,6.26,14606.67
2025-11-01,ACC-0167,TEMPO-ENT,6.33,14770.0
2025-12-01,ACC-0167,TEMPO-ENT,5.59,13043.33
2025-11-01,ACC-0167,ENT-STACK,5.75,45520.83
2025-12-01,ACC-0167,ENT-STACK,6.88,54466.67
2025-03-01,ACC-0168,ONCALL,11.41,11410.0
2025-04-01,ACC-0168,ONCALL,10.35,10350.0
2025-05-01,ACC-0168,ONCALL,12.89,12890.0
2025-06-01,ACC-0168,ONCALL,10.78,10780.0
2025-07-01,ACC-0168,ONCALL,12.62,12620.0
2025-08-01,ACC-0168,ONCALL,9.59,9590.0
2025-09-01,ACC-0168,ONCALL,11.1,11100.0
2025-10-01,ACC-0168,ONCALL,6.63,6630.0
2025-11-01,ACC-0168,ONCALL,8.55,8550.0
2025-12-01,ACC-0168,ONCALL,9.55,9550.0
2024-04-01,ACC-0169,GC-TRACES,5.55,7400.0
2024-05-01,ACC-0169,GC-TRACES,4.81,6413.33
2024-06-01,ACC-0169,GC-TRACES,4.31,5746.67
2024-07-01,ACC-0169,GC-TRACES,5.44,7253.33
2024-08-01,ACC-0169,GC-TRACES,4.48,5973.33
2024-09-01,ACC-0169,GC-TRACES,4.94,6586.67
2024-10-01,ACC-0169,GC-TRACES,5.3,7066.67
2024-11-01,ACC-0169,GC-TRACES,5.06,6746.67
2024-12-01,ACC-0169,GC-TRACES,4.6,6133.33
2025-01-01,ACC-0169,GC-TRACES,1.79,2386.67
2025-02-01,ACC-0169,GC-TRACES,1.33,1773.33
2025-03-01,ACC-0169,GC-TRACES,1.55,2066.67
2025-04-01,ACC-0169,GC-TRACES,2.06,2746.67
2025-05-01,ACC-0169,GC-TRACES,1.61,2146.67
2025-06-01,ACC-0169,GC-TRACES,1.6,2133.33
2025-07-01,ACC-0169,GC-TRACES,2.14,2853.33
2025-08-01,ACC-0169,GC-TRACES,1.61,2146.67
2025-09-01,ACC-0169,GC-TRACES,1.47,1960.0
2025-10-01,ACC-0169,GC-TRACES,1.83,2440.0
2025-11-01,ACC-0169,GC-TRACES,1.25,1666.67
2025-12-01,ACC-0169,GC-TRACES,1.68,2240.0
2025-09-01,ACC-0169,PROM-MGD,4.61,5762.5
2025-10-01,ACC-0169,PROM-MGD,4.62,5775.0
2025-11-01,ACC-0169,PROM-MGD,6.82,8525.0
2025-12-01,ACC-0169,PROM-MGD,6.13,7662.5
2023-02-01,ACC-0170,ENT-STACK,1.46,11558.33
2023-03-01,ACC-0170,ENT-STACK,1.74,13775.0
2023-04-01,ACC-0170,ENT-STACK,1.69,13379.17
2023-05-01,ACC-0170,ENT-STACK,1.39,11004.17
2023-06-01,ACC-0170,ENT-STACK,1.34,10608.33
2023-07-01,ACC-0170,ENT-STACK,2.96,23433.33
2023-08-01,ACC-0170,ENT-STACK,4.33,34279.17
2023-09-01,ACC-0170,ENT-STACK,3.44,27233.33
2023-10-01,ACC-0170,ENT-STACK,4.78,37841.67
2023-11-01,ACC-0170,ENT-STACK,4.63,36654.17
2023-12-01,ACC-0170,ENT-STACK,4.25,33645.83
2024-01-01,ACC-0170,ENT-STACK,2.81,22245.83
2024-02-01,ACC-0170,ENT-STACK,3.23,25570.83
2024-03-01,ACC-0170,ENT-STACK,4.07,32220.83
2024-04-01,ACC-0170,ENT-STACK,3.08,24383.33
2024-05-01,ACC-0170,ENT-STACK,3.65,28895.83
2024-06-01,ACC-0170,ENT-STACK,3.99,31587.5
2024-07-01,ACC-0170,ENT-STACK,3.14,24858.33
2024-08-01,ACC-0170,ENT-STACK,3.8,30083.33
2024-09-01,ACC-0170,ENT-STACK,4.43,35070.83
2024-10-01,ACC-0170,ENT-STACK,3.65,28895.83
2024-11-01,ACC-0170,ENT-STACK,4.36,34516.67
2024-12-01,ACC-0170,ENT-STACK,3.37,26679.17
2025-01-01,ACC-0170,ENT-STACK,4.56,36100.0
2025-02-01,ACC-0170,ENT-STACK,4.1,32458.33
2025-03-01,ACC-0170,ENT-STACK,3.07,24304.17
2025-04-01,ACC-0170,ENT-STACK,3.69,29212.5
2025-05-01,ACC-0170,ENT-STACK,4.65,36812.5
2025-06-01,ACC-0170,ENT-STACK,3.18,25175.0
2025-07-01,ACC-0170,ENT-STACK,3.72,29450.0
2025-08-01,ACC-0170,ENT-STACK,3.86,30558.33
2025-09-01,ACC-0170,ENT-STACK,4.87,38554.17
2025-10-01,ACC-0170,ENT-STACK,3.01,23829.17
2025-11-01,ACC-0170,ENT-STACK,5.03,39820.83
2025-12-01,ACC-0170,ENT-STACK,3.48,27550.0
2023-09-01,ACC-0171,PROM-MGD,0.92,1150.0
